Name,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,ShP,ChK,H/F,StH,ShA,End,Rgh,Pas,Agr
Pierre Turgeon,NYR,F,10,9,5,4,3,4,5,4,10,9,2,4,4,4,4
Ray Ferraro,NYR,F,17,7,2,2,2,4,2,3,7,6,3,3,1,1,2
Keith Acton,NYR,F,15,7,3,3,2,3,3,4,9,7,2,4,2,2,3
Travis Green,NYR,F,36,7,4,4,4,3,3,2,11,6,3,4,1,4,3
Claude Loiselle,NYR,F,32,8,3,3,3,4,2,3,11,6,3,3,2,3,3
Benoit Hogue,NYR,F,28,7,4,4,4,6,4,4,11,6,4,6,3,4,2
Marty McInnis,NYR,F,26,8,2,2,1,3,2,3,8,5,1,2,4,2,4
Derek King,NYR,F,16,7,3,3,4,4,4,3,10,6,4,4,5,3,3
David Maley,NYR,D,2,6,6,3,5,4,4,2,13,12,2,5,2,5,2
Dave Volek,NYR,D,25,6,3,3,2,3,2,3,8,6,2,3,2,3,2
Steve Thomas,NYR,D,21,7,4,4,5,4,4,3,13,9,2,3,2,4,2
Brad Dalgarno,NYR,D,23,11,2,2,2,4,2,4,10,7,1,3,0,2,4
Patrick Flatley,NYR,D,4,8,3,3,2,4,2,3,9,6,1,3,1,3,3
Mick Vukota,NYR,D,6,9,3,3,2,3,3,3,10,6,1,4,1,4,2
Yan Kaminsky,NYR,D,24,10,2,2,1,3,2,4,11,4,0,2,1,2,4
Vladimir Malakhov,OTW,F,91,5,4,4,3,1,4,2,13,10,3,3,2,4,2
Darius Kasparitis,OTW,F,19,7,4,4,4,1,4,1,10,12,4,3,2,4,2
Uwe Krupp,OTW,F,33,8,4,3,2,4,2,4,4,7,1,3,5,3,3
Tom Kurvers,OTW,F,61,9,4,4,4,2,4,0,5,3,3,3,5,2,3
Scott Lachance,OTW,F,15,7,3,2,3,3,3,1,7,6,3,3,5,2,2
Dennis Vaske,OTW,F,10,6,2,2,1,2,2,2,5,3,1,2,4,2,4
Richard Pilon,OTW,F,18,7,2,2,2,2,2,2,9,5,3,2,4,1,4
Mike Richter,OTW,F,16,8,2,2,2,1,2,2,7,6,2,2,4,3,2
Glenn Healy,OTW,F,27,8,3,4,2,3,2,3,9,7,2,5,3,2,2
Mark Messier,OTW,F,17,7,3,2,3,3,2,3,6,6,3,3,5,3,2
Sergei Nemchinov,OTW,F,20,9,2,2,3,2,3,2,4,6,2,2,1,2,2
Craig MacTavish,OTW,F,11,6,5,4,3,2,4,1,8,6,3,3,5,3,1
Alexei Kovalev,OTW,F,26,9,2,2,2,1,2,2,6,3,2,3,2,2,2
Ed Olczyk,OTW,F,24,6,1,1,2,0,2,0,2,3,2,2,2,1,0
Adam Graves,OTW,D,21,9,2,1,1,3,2,4,9,5,1,3,4,1,4
Nick Kypreos,OTW,D,24,8,3,2,2,3,2,4,5,3,1,3,2,2,2
Esa Tikkanen,OTW,D,22,6,3,3,4,2,3,2,7,9,2,4,1,3,3
Greg Gilbert,OTW,D,4,7,3,2,3,2,3,2,6,6,1,5,2,3,2
Mike Hudson,OTW,D,34,9,1,2,2,1,2,3,11,4,0,3,4,2,3
Glenn Anderson,OTW,D,5,9,3,3,2,2,3,3,9,6,1,3,3,2,2
Stephane Matteau,OTW,D,55,9,3,2,1,2,2,2,6,6,1,2,2,2,1
Steve Larmer,OTW,D,6,8,1,1,2,2,1,2,10,3,0,2,5,1,3
Joey Kocur,PHI,F,88,12,4,3,4,4,5,5,6,10,6,5,3,4,4
Brian Noonan,PHI,F,17,9,4,3,4,4,4,3,13,9,4,4,2,4,3
Brian Leetch,PHI,F,22,6,4,3,2,4,2,3,13,6,1,3,3,3,3
Alex Karpotsev,PHI,F,14,6,2,3,1,3,2,2,9,3,2,3,1,2,2
Sergei Zubov,PHI,F,20,7,2,3,2,3,2,3,6,6,2,4,2,2,3
Jeff Beukeboom,PHI,F,18,8,3,3,3,3,3,2,8,6,3,3,1,2,2
Kevin Lowe,PHI,F,19,7,4,3,5,3,4,3,13,9,5,3,2,4,2
Doug Lidster,PHI,F,42,6,3,3,4,3,3,1,9,9,4,3,4,3,3
Jay Wells,PHI,F,36,7,2,2,2,2,2,2,9,6,4,3,3,2,2
Craig Billington,PHI,F,8,6,5,4,5,3,4,3,13,9,5,4,3,4,3
Mark LaForest,PHI,F,11,7,4,4,3,4,3,2,8,7,3,4,5,3,4
Alexnder Daigle,PHI,F,21,9,1,1,0,3,1,2,6,5,0,2,5,1,4
Alexei Yashin,PHI,F,15,5,2,2,2,3,2,2,8,6,2,3,2,2,2
Troy Murray,PHI,D,3,7,3,3,3,4,2,3,11,10,1,3,2,3,3
Sylvain Turgeon,PHI,D,2,7,4,4,3,4,3,3,9,7,1,5,3,3,3
David Archibald,PHI,D,28,10,3,3,1,3,3,4,5,7,2,3,3,2,2
Darcy Loewen,PHI,D,29,6,4,4,3,3,4,3,7,6,2,4,2,3,2
Troy Mallette,PHI,D,26,7,3,2,1,2,2,2,9,4,1,3,4,3,4
Brad Lauer,PHI,D,25,9,2,2,1,2,2,2,7,6,0,2,4,2,2
Phil Bourque,PHI,D,23,5,2,2,1,2,1,3,9,6,0,3,4,2,2
Dave McLlwain,PHI,D,5,9,2,2,1,3,3,4,6,4,1,3,4,2,4
Andrew McBain,PHI,D,27,8,2,2,2,3,2,3,8,4,1,3,4,1,4
Evgeny Davydov,PIT,F,66,10,5,4,6,3,5,2,4,12,6,6,1,6,2
Scott Levins,PIT,F,10,9,4,3,5,5,3,4,11,9,3,5,1,5,2
Rob Burakowsky,PIT,F,15,7,3,4,3,3,4,1,11,6,3,4,4,3,2
Dennis Vial,PIT,F,19,8,3,2,2,2,2,2,3,6,2,2,1,2,2
Steve Konroyd,PIT,F,25,11,3,3,5,2,5,3,11,7,5,5,4,4,4
Norm Maciver,PIT,F,7,6,4,3,4,3,3,3,10,6,5,4,4,3,1
Brad Shaw,PIT,F,82,5,3,4,4,3,3,1,13,9,3,3,2,4,1
Darren Rumble,PIT,F,33,10,1,1,1,1,2,3,9,5,1,3,3,1,5
Kerry Huffman,PIT,F,24,6,3,3,2,4,2,3,8,6,3,4,3,3,3
Dimitri Filmanov,PIT,F,22,9,2,3,4,3,4,4,6,7,4,3,3,3,4
Gord Dineen,PIT,F,68,10,5,4,5,3,4,4,11,12,3,6,1,5,2
Dominic Roussel,PIT,F,17,9,4,4,5,3,5,2,7,6,3,4,4,3,4
Tommy Soderstrom,PIT,F,29,6,4,3,2,2,3,2,9,6,2,2,2,2,1
Eric Lindros,PIT,D,2,7,4,3,2,2,2,3,9,7,2,2,3,2,1
Rod BrindAmour,PIT,D,28,14,2,2,1,3,4,4,6,4,1,4,5,2,3
Mark Lamb,PIT,D,5,8,4,4,2,4,3,5,11,7,0,4,1,3,6
Dave Tippett,PIT,D,55,10,4,3,5,5,4,3,12,9,2,5,1,5,2
Rob DiMaio,PIT,D,32,9,1,2,1,3,3,4,4,4,0,4,4,2,4
Brent Fedyk,PIT,D,6,8,3,1,0,3,2,4,7,4,1,3,1,2,3
Mikael Renberg,PIT,D,34,7,3,3,3,2,2,2,8,6,2,3,2,2,2
Josef Beranek,PIT,D,4,7,3,3,3,2,3,2,9,6,2,3,1,3,2
Andre Faust,PIT,D,3,9,2,2,1,3,2,3,9,7,0,2,4,1,4
Mark Recchi,QUE,F,19,6,4,3,5,4,3,2,9,12,5,5,2,6,2
Kevin Dineen,QUE,F,9,7,4,3,4,3,3,3,9,7,5,3,2,4,5
Dave Brown,QUE,F,13,7,4,4,5,4,4,1,12,9,5,4,1,4,3
Allan Conroy,QUE,F,22,6,3,3,3,4,2,4,4,7,3,4,2,4,4
Garry Galley,QUE,F,47,5,3,4,3,4,2,3,11,6,2,3,1,2,4
Dimitri Yushkevich,QUE,F,25,5,3,2,3,2,3,1,7,6,3,3,1,3,2
Jason Bowen,QUE,F,31,8,4,4,4,2,5,2,6,9,4,4,1,5,2
Yves Racine,QUE,F,12,13,2,1,1,2,1,3,7,5,1,0,5,2,5
Rob Zettler,QUE,F,15,10,1,1,1,0,1,3,9,2,0,1,4,1,4
Jeff Finley,QUE,F,38,7,3,3,3,3,3,2,7,6,3,3,2,2,2
Stewart Malgunas,QUE,F,17,7,3,4,2,3,2,2,7,3,3,2,3,2,1
Rob Ramage,QUE,F,28,4,4,3,2,2,2,3,11,3,3,3,3,2,3
Ryan McGill,QUE,F,11,8,3,4,4,2,5,2,6,2,5,4,3,3,4
Tom Barrasso,QUE,F,51,3,3,4,4,3,3,3,6,9,4,4,2,3,2
Ken Wregget,QUE,F,48,7,3,5,3,4,5,1,8,6,3,3,4,3,1
Mario Lemieux,QUE,D,55,9,2,3,1,4,2,5,6,8,1,4,3,3,5
Ron Francis,QUE,D,7,9,3,4,3,4,2,3,7,6,4,5,1,3,2
Shawn McEachern,QUE,D,5,6,3,3,3,3,3,3,7,6,3,4,1,3,2
Bryan Trottier,QUE,D,27,9,3,3,3,2,2,1,9,6,3,2,5,2,2
Kevin Stevens,QUE,D,59,8,2,2,2,3,2,3,6,4,2,3,3,2,4
Joe Mullen,QUE,D,29,8,2,2,2,3,3,3,11,7,2,3,4,2,4
Martin Straka,QUE,D,2,6,4,3,3,2,4,2,8,9,2,3,3,3,1
Jim McKenzie,SJ,F,7,4,5,3,4,3,3,1,7,9,5,3,4,4,1
Doug Brown,SJ,F,27,7,3,4,3,3,3,2,9,6,3,3,2,2,3
Rick Tocchet,SJ,F,13,7,3,3,3,4,3,3,9,6,3,4,2,3,2
Jaromir Jagr,SJ,F,33,6,3,3,2,3,2,3,9,3,2,3,2,2,1
Tomas Sandstrom,SJ,F,9,6,3,2,3,2,3,2,9,6,2,2,1,2,3
Markus Naslund,SJ,F,12,6,5,4,2,4,2,4,7,6,2,4,5,2,3
Chris Tamer,SJ,F,11,9,3,4,2,4,2,3,13,6,3,4,5,2,1
Kjell Samuelsson,SJ,F,10,6,3,3,3,3,2,1,11,6,4,3,2,3,1
Ulf Samuelsson,SJ,F,14,4,2,2,3,2,3,1,8,6,4,3,2,3,1
Larry Murphy,SJ,F,36,9,1,2,2,2,2,2,10,5,3,3,4,1,5
Peter Taglianeti,SJ,F,37,6,3,3,3,3,2,3,12,6,3,4,4,3,1
Mike Ramsey,SJ,F,22,8,4,3,4,3,4,3,11,9,4,5,3,4,0
Greg Brown,SJ,F,17,7,4,4,4,2,3,1,10,6,3,4,5,3,0
Greg Hawgood,SJ,F,24,6,5,4,4,3,3,1,11,9,5,3,2,5,2
Grant Jennings,SJ,D,8,8,5,4,4,3,2,1,7,6,2,4,1,3,2
Stephane Fiset,SJ,D,26,6,3,3,3,2,2,1,9,6,2,3,2,2,1
Jocelyn Thibault,SJ,D,6,7,3,4,4,3,4,2,11,9,4,4,2,4,2
Joe Sakic,SJ,D,41,4,1,2,3,3,2,2,8,6,2,2,3,3,2
Mike Ricci,SJ,D,44,10,1,1,0,1,1,2,7,2,2,1,5,1,4
Mats Sundin,SJ,D,40,8,3,2,1,3,2,3,9,7,1,3,3,2,3
Ron Sutter,SJ,D,4,7,3,2,1,3,3,4,6,4,2,3,5,3,4
Claude Lapointe,STL,F,15,7,4,3,5,4,3,2,7,12,4,4,0,6,0
Martin Rucinsky,STL,F,26,9,4,3,4,3,3,3,7,9,4,3,2,4,1
Valeri Kamensky,STL,F,93,5,3,3,4,3,3,1,9,12,5,4,3,4,2
Chris Simon,STL,F,10,7,3,2,3,2,2,2,10,6,2,3,2,3,2
Tony Twist,STL,F,17,9,2,2,1,2,2,3,7,5,1,3,4,1,5
Iain Fraser,STL,F,19,10,3,3,5,4,5,3,10,10,5,4,2,4,4
Chris Lindberg,STL,F,25,7,3,3,3,1,2,1,7,6,3,2,4,3,1
Bob Bassen,STL,F,23,9,2,2,2,2,3,2,7,3,2,2,3,2,3
Owen Nolan,STL,F,16,9,4,4,5,3,6,3,10,9,4,4,4,3,2
Andrei Kovalenko,STL,F,14,7,4,3,4,4,3,3,8,6,3,4,3,3,3
Scott Young,STL,F,36,6,2,2,2,3,2,1,9,6,1,2,5,2,3
Garth Butcher,STL,F,12,7,2,2,2,2,2,2,7,6,2,3,3,2,1
Curtis Leschyshyn,STL,F,38,7,2,2,2,3,2,2,9,6,1,3,0,2,1
Alexei Gusarov,STL,F,39,8,1,1,1,1,1,2,8,5,1,2,4,1,5
Brad Werenka,STL,F,9,8,2,2,2,2,2,2,9,3,3,2,4,2,2
Dave Karpa,STL,D,6,6,6,5,5,3,3,2,7,12,2,4,0,6,2
Steven Finn,STL,D,32,7,2,2,3,2,2,2,7,6,2,4,0,3,1
Tommy Sjodin,STL,D,34,10,3,3,1,2,2,2,9,7,1,2,5,1,3
Arturs Irbe,STL,D,4,8,3,3,1,3,3,3,8,6,0,4,0,2,2
Jim Waite,STL,D,28,8,4,4,4,4,4,1,11,9,2,4,2,4,2
Igor Larionov,STL,D,20,7,2,2,1,2,1,2,8,3,2,2,4,2,1
Todd Elik,STL,D,7,10,4,3,2,3,3,3,7,6,1,3,1,4,2
Jamie Baker,TB,F,77,9,2,3,3,2,4,3,13,7,2,3,3,3,4
Dale Craigwell,TB,F,19,4,4,4,4,3,4,2,10,6,4,4,2,4,3
Vachslav Butsayev,TB,F,9,5,5,3,4,3,3,2,8,12,3,3,0,4,3
Bob Errey,TB,F,28,7,2,2,2,3,2,2,8,6,2,3,3,2,3
Gaetan Duchesne,TB,F,17,6,2,2,2,3,2,4,7,4,2,3,1,3,4
Johan Garpenlov,TB,F,24,7,3,3,3,3,3,2,10,6,3,4,4,2,1
Ray Whitney,TB,F,10,10,3,2,3,2,2,2,9,6,2,3,4,3,2
Jeff Odgers,TB,F,34,6,2,4,2,3,2,2,9,6,2,4,5,3,1
Rob Gaudreau,TB,F,7,9,2,2,2,3,2,3,7,6,2,4,3,2,3
Ulf Dahlen,TB,F,15,6,2,3,3,1,3,1,6,6,5,3,3,2,1
Pat Falloon,TB,F,14,9,2,3,3,4,3,3,6,6,3,4,2,3,3
Sergei Makarov,TB,F,85,7,5,5,4,1,4,1,8,9,5,4,5,3,3
Jeff Norton,TB,F,12,9,1,1,1,1,1,2,8,2,1,2,4,1,5
Vlastmil Kroupa,TB,D,23,10,3,3,3,1,3,3,8,7,2,3,2,3,4
Sandis Ozolinsh,TB,D,44,7,3,2,2,2,3,3,7,6,1,3,4,2,3
Tom Pederson,TB,D,22,9,2,2,3,3,2,2,7,6,2,3,2,2,2
Shawn Cronin,TB,D,25,6,2,3,2,3,2,1,11,6,0,3,3,2,2
Mike Rathje,TB,D,20,10,2,2,1,2,2,3,8,5,1,3,3,2,4
Jay More,TB,D,39,9,2,1,1,2,1,2,9,2,1,3,4,1,5
Curtis Joseph,TB,D,3,8,2,1,1,2,1,2,9,1,1,2,4,1,4
Jim Hrivnak,TOR,F,32,7,3,4,3,3,2,2,8,6,2,3,2,2,2
Craig Janney,TOR,F,93,4,5,4,5,5,4,4,11,12,4,6,0,4,3
Peter Stastny,TOR,F,19,7,4,3,3,3,3,2,6,6,4,4,1,4,3
Petr Nedved,TOR,F,26,9,3,3,3,4,2,3,7,6,3,4,3,2,2
Jim Montgomery,TOR,F,25,9,3,3,2,4,3,4,7,7,3,4,1,4,1
Basil McRae,TOR,F,22,9,2,2,0,2,2,3,7,2,1,2,3,2,5
Brendan Shanahan,TOR,F,17,8,3,3,4,3,6,4,7,7,4,4,4,4,4
Vitali Prokhorov,TOR,F,14,11,3,2,5,3,4,3,10,9,5,5,4,3,2
Dave Mackey,TOR,F,10,7,3,2,2,3,2,4,11,7,3,4,4,2,4
Brett Hull,TOR,F,18,8,3,3,2,3,2,2,9,6,2,3,3,2,1
Kevin Miller,TOR,F,21,9,2,2,2,4,2,3,9,7,2,4,4,2,3
Philippe Bozon,TOR,F,16,6,4,4,4,2,3,2,5,9,4,4,2,4,1
Vitali Karamnov,TOR,F,22,7,5,5,4,2,5,2,12,6,3,5,5,5,2
Igor Korolev,TOR,F,12,6,2,2,3,3,3,2,4,7,3,4,5,2,5
Kelly Chase,TOR,D,23,6,3,3,3,3,2,3,5,6,2,4,1,2,3
Denny Felsner,TOR,D,4,9,5,4,3,4,5,3,9,9,1,4,2,4,2
Phil Housley,TOR,D,15,7,3,3,3,3,3,1,8,6,2,3,1,3,2
Doug Crossman,TOR,D,55,10,2,2,2,3,2,3,8,4,2,3,1,2,3
Murray Baron,TOR,D,34,8,3,3,2,4,4,4,11,7,1,4,4,4,2
Rick Zombo,TOR,D,3,10,3,3,1,4,2,4,8,7,1,4,4,2,4
Steve Duchesne,TOR,D,2,9,2,2,1,3,1,3,13,7,0,4,4,3,3
Tom Tilley,TOR,D,33,7,2,2,2,2,2,2,9,6,2,3,2,3,2
Alexei Kasatonov,VAN,F,7,5,5,5,4,3,2,1,9,12,3,5,1,4,1
Daren Puppa,VAN,F,17,9,4,4,4,2,3,1,9,6,4,4,3,3,1
Wendell Young,VAN,F,32,6,3,3,3,3,3,3,9,6,4,3,1,3,1
Chris Gratton,VAN,F,15,7,2,2,1,3,2,3,7,7,1,4,2,2,2
Brian Bradley,VAN,F,14,7,5,5,4,4,4,1,11,6,2,3,3,4,4
Denis Savard,VAN,F,29,10,3,2,2,3,3,4,9,8,2,3,3,2,6
Marc Bureau,VAN,F,8,7,4,4,4,3,3,3,5,6,4,4,1,3,2
Gerard Gallant,VAN,F,18,12,1,1,1,1,2,3,9,2,1,2,3,2,5
Danton Cole,VAN,F,27,10,4,3,3,3,4,5,7,7,2,4,4,2,4
Adam Creighton,VAN,F,26,9,2,2,1,2,2,3,6,5,2,2,3,2,5
Mikael Andersson,VAN,F,10,5,6,6,6,2,5,2,9,12,5,4,5,4,2
Rob Zamuner,VAN,F,16,9,3,3,4,4,4,3,12,10,4,4,3,4,2
Pat Elynuik,VAN,F,23,8,3,3,2,2,3,2,7,6,3,2,4,3,2
John Tucker,VAN,F,20,8,2,3,2,2,3,2,8,7,4,2,4,2,3
Petr Klima,VAN,D,3,8,2,2,2,2,2,2,7,6,0,3,3,2,2
Jim Cummins,VAN,D,21,7,4,3,4,4,3,1,11,9,1,4,1,4,2
Chris Joseph,VAN,D,22,9,4,3,4,4,5,2,6,9,3,5,1,5,2
Roman Hamrlik,VAN,D,6,7,2,2,2,3,2,3,7,6,2,3,1,2,3
Shawn Chambers,VAN,D,24,9,4,4,3,3,3,2,9,6,1,4,1,3,4
Marc Bergevin,VAN,D,44,10,2,2,3,4,3,2,9,6,0,4,2,3,2
Rudy Poeschek,VAN,D,5,9,2,2,2,3,4,3,11,6,1,4,4,2,3
Enrico Ciccone,VAN,D,4,9,4,4,1,3,2,4,8,7,1,3,2,3,4
Eric Charron,WSH,F,17,9,4,4,4,3,3,2,11,9,5,4,0,4,2
Felix Potvin,WSH,F,90,5,4,5,5,3,4,2,8,12,3,4,0,5,1
Damian Rhodes,WSH,F,32,8,2,2,4,4,3,4,9,7,4,4,1,4,6
Mike Eastwood,WSH,F,20,8,3,4,4,3,3,3,7,9,3,3,0,4,2
Doug Gilmour,WSH,F,9,7,3,2,2,4,2,3,7,6,2,3,1,3,2
John Cullen,WSH,F,10,8,4,4,3,3,3,2,13,6,3,4,1,4,2
Mike Krushelski,WSH,F,8,7,3,3,4,3,3,3,8,9,6,4,2,4,2
Peter Zezel,WSH,F,27,9,2,2,2,1,2,3,11,5,2,2,4,1,5
Ken Baumgartnr,WSH,F,18,7,3,2,3,3,3,3,9,6,5,3,3,3,3
Wendel Clark,WSH,F,12,6,4,6,4,3,3,1,7,9,4,4,4,3,2
Dave Andreychuk,WSH,F,22,6,2,2,2,2,2,3,9,6,2,2,3,2,2
Bill Berg,WSH,F,21,6,2,4,2,3,2,2,9,4,2,3,5,1,2
Kent Mandrville,WSH,F,26,7,2,3,3,3,2,4,8,7,3,3,2,3,5
Mark Osborne,WSH,F,14,8,4,3,3,2,3,1,4,6,3,3,4,2,1
Nikolai Borshevsky,WSH,D,4,11,3,3,4,4,5,5,8,7,2,4,4,4,4
Mike Gartner,WSH,D,29,10,3,2,2,3,2,3,13,7,2,3,3,2,3
Rob Pearson,WSH,D,3,6,3,3,3,4,3,3,12,7,2,4,3,3,3
Todd Gill,WSH,D,6,9,4,4,3,4,3,2,13,6,2,4,1,4,2
Dave Ellett,WSH,D,2,7,3,2,1,4,3,3,7,7,2,4,2,3,3
Dmitri Mironov,WSH,D,36,9,2,2,1,2,2,3,9,6,1,2,3,2,1
Drake Berehowsky,WSH,D,28,7,3,3,2,2,3,2,9,6,3,2,5,2,1
Jamie Macoun,WPG,F,10,7,5,3,4,4,3,2,7,9,3,4,1,4,2
Bob Rouse,WPG,F,25,8,3,3,3,3,3,3,7,9,4,3,0,5,3
Sylvain Lefebvre,WPG,F,18,4,4,4,3,4,3,2,9,9,3,4,1,3,4
Matt Martin,WPG,F,36,7,3,3,1,4,2,4,9,6,2,5,1,2,3
Kirk McLean,WPG,F,15,7,2,2,1,4,2,3,7,6,1,4,4,2,2
Kay Whitmore,WPG,F,7,9,3,3,4,4,4,4,13,10,4,4,4,3,4
Cliff Ronning,WPG,F,17,10,3,3,2,4,2,4,11,9,2,4,3,2,4
Jimmy Carson,WPG,F,21,6,3,2,1,2,2,3,9,6,3,2,5,2,2
Murray Craven,WPG,F,34,9,3,2,3,3,3,3,11,7,3,4,2,3,2
John McIntyre,WPG,F,37,7,2,2,2,1,3,2,9,6,3,2,4,2,2
Geoff Courtnall,WPG,F,13,6,5,6,5,2,4,3,8,12,5,5,4,4,2
Gino Odjick,WPG,F,38,4,3,3,2,3,2,2,8,6,3,3,2,3,1
Greg Adams,WPG,F,19,4,4,4,4,3,4,2,10,9,4,4,2,4,2
Shawn Antoski,WPG,F,20,9,3,2,2,3,3,3,10,8,3,4,1,2,6
Sergio Momesso,WPG,D,6,7,2,2,2,1,3,2,9,3,1,3,3,2,2
Tim Hunter,WPG,D,24,9,2,1,0,1,2,3,9,3,0,3,3,2,2
Pavel Bure,WPG,D,27,7,4,3,3,3,3,3,6,6,2,4,1,3,2
Trevor Linden,WPG,D,4,11,2,2,1,3,2,4,10,7,1,4,4,3,3
Martin Gelinas,WPG,D,5,9,3,2,2,4,2,4,8,6,0,4,0,2,4
Jose Charboneau,WPG,D,3,9,4,4,3,2,5,4,9,8,1,5,4,3,4
Bret Hedican,WPG,D,26,9,2,2,1,3,2,3,8,4,0,4,4,2,3
Jyrki Lumme,ASE,F,11,9,5,4,4,3,3,4,9,9,3,4,2,5,3
Jeff Brown,ASE,F,12,7,5,4,6,5,3,3,10,5,4,5,0,6,1
Adrien Plavsic,ASE,F,77,9,4,4,5,3,4,0,9,9,5,4,1,4,0
Jiri Slegr,ASE,F,19,6,4,3,5,4,3,2,9,12,5,5,2,6,2
Dave Babych,ASE,F,19,4,4,4,4,3,4,2,10,6,4,4,2,4,3
Dana Murzyn,ASE,F,19,7,4,4,4,1,4,1,10,12,4,3,2,4,2
Gerald Diduck,ASE,F,88,12,4,3,4,4,5,5,6,10,6,5,3,4,4
Don Beaupre,ASE,F,7,6,4,3,4,3,3,3,10,6,5,4,4,3,1
Rick Tabaracci,ASE,F,9,9,4,4,4,3,3,5,13,7,3,4,5,3,5
Byron Dafoe,ASE,F,8,6,4,5,4,3,4,2,11,6,4,4,3,3,1
Mike Ridley,ASE,F,8,6,5,4,5,3,4,3,13,9,5,4,3,4,3
Joe Juneau,ASE,F,68,10,5,4,5,3,4,4,11,12,3,6,1,5,2
Dale Hunter,ASE,F,22,9,2,3,4,3,4,2,12,6,4,3,4,3,2
Michal Pivonka,ASE,F,89,7,6,6,6,3,4,1,7,9,4,4,4,5,1
Dave Poulin,ASE,D,2,6,6,3,5,4,4,2,13,12,2,5,2,5,2
Kelly Miller,ASE,D,4,11,4,4,4,6,4,5,13,7,3,5,1,4,5
Dimitri Khristich,ASE,D,3,7,3,3,3,4,2,3,11,10,1,3,2,3,3
Craig Berube,ASE,D,77,10,5,4,5,5,5,4,9,12,5,6,4,5,2
Randy Burridge,ASE,D,43,11,4,4,4,4,6,4,9,10,2,3,3,4,4
Peter Bondra,ASE,D,55,10,4,3,5,5,4,3,12,9,2,5,1,5,2
Steve Konowlchuk,ASW,F,93,4,5,4,5,5,4,4,11,12,4,6,0,4,3
Todd Krygier,ASW,F,99,4,6,4,6,4,3,1,9,12,4,6,1,6,0
Keith Jones,ASW,F,25,8,4,3,5,3,4,3,7,9,5,4,3,4,2
Pat Peake,ASW,F,27,4,5,5,5,4,5,3,12,13,5,5,2,5,3
Kevin Hatcher,ASW,F,91,7,6,6,6,5,4,2,11,12,5,5,2,5,3
Joe Reekie,ASW,F,9,9,3,3,3,4,4,4,7,7,3,4,3,3,4
Sylvain Cote,ASW,F,14,11,3,2,5,3,4,3,10,9,5,5,4,3,2
Calle Johansson,ASW,F,19,10,3,3,5,4,5,3,10,10,5,4,2,4,4
Jim Johnson,ASW,F,10,5,6,6,6,2,5,2,9,12,5,4,5,4,2
Shawn Anderson,ASW,F,13,6,5,6,5,2,4,3,8,12,5,5,4,4,2
Jon Slaney,ASW,F,16,9,4,4,5,3,6,3,10,9,4,4,4,3,2
Tim Cheveldae,ASW,F,26,6,5,6,4,3,4,2,12,9,3,4,3,4,2
Mike O'Neill,ASW,D,4,10,4,4,4,4,4,4,10,10,2,4,3,4,4
Alexei Zhamnov,ASW,D,2,8,4,4,4,4,6,3,8,9,2,5,3,4,3
Thomas Steen,ASW,D,7,10,4,3,2,3,3,3,7,6,1,3,1,4,2
Dallas Drake,ASW,D,6,7,3,4,4,3,4,2,11,9,4,4,2,4,2
Mike Eagles,ASW,D,7,7,4,4,4,6,5,4,10,10,2,6,2,4,5
Randy Gilhen,ASW,D,77,9,6,5,4,3,4,2,11,12,2,5,1,6,3
Keith Tkachuk,,,,,,,,,,,,,,,,,
Kris King,,,,,,,,,,,,,,,,,
Russ Romaniuk,,,,,,,,,,,,,,,,,
Darrin Shannon,,,,,,,,,,,,,,,,,
John LeBlanc,,,,,,,,,,,,,,,,,
Teemu Selanne,,,,,,,,,,,,,,,,,
Luciano Borsato,,,,,,,,,,,,,,,,,
Nelson Emerson,,,,,,,,,,,,,,,,,
Tie Domi,,,,,,,,,,,,,,,,,
Wayne McBean,,,,,,,,,,,,,,,,,
Darryl Shannon,,,,,,,,,,,,,,,,,
Teppo Numminen,,,,,,,,,,,,,,,,,
Stephane Quintal,,,,,,,,,,,,,,,,,
Igor Ulanov,,,,,,,,,,,,,,,,,
Dave Manson,,,,,,,,,,,,,,,,,
Dean Kennedy,,,,,,,,,,,,,,,,,
Patrick Roy,,,,,,,,,,,,,,,,,
Mike Richter,,,,,,,,,,,,,,,,,
John Vanbiesbrk,,,,,,,,,,,,,,,,,
Mark Messier,,,,,,,,,,,,,,,,,
Adam Oates,,,,,,,,,,,,,,,,,
Pierre Turgeon,,,,,,,,,,,,,,,,,
Joe Sakic,,,,,,,,,,,,,,,,,
Brian Bradley,,,,,,,,,,,,,,,,,
Alexei Yashin,,,,,,,,,,,,,,,,,
Eric Lindros,,,,,,,,,,,,,,,,,
Joe Mullen,,,,,,,,,,,,,,,,,
Adam Graves,,,,,,,,,,,,,,,,,
Geoff Sanderson,,,,,,,,,,,,,,,,,
Mark Recchi,,,,,,,,,,,,,,,,,
Jaromir Jagr,,,,,,,,,,,,,,,,,
Bob Kudelski,,,,,,,,,,,,,,,,,
Alexnder Mogilny,,,,,,,,,,,,,,,,,
Brian Leetch,,,,,,,,,,,,,,,,,
Scott Stevens,,,,,,,,,,,,,,,,,
Garry Galley,,,,,,,,,,,,,,,,,
Ray Bourque,,,,,,,,,,,,,,,,,
Al Iafrate,,,,,,,,,,,,,,,,,
Larry Murphy,,,,,,,,,,,,,,,,,
Curtis Joseph,,,,,,,,,,,,,,,,,
Arturs Irbe,,,,,,,,,,,,,,,,,
